Booking_ID,Trip_Date,Year,Quarter,Month,Month_Name,Day_Of_Week,Is_Weekend,Carrier,Customer,Vehicle_No,Vehicle_Type_Clean,Vehicle_Category,Origin_City,Origin_State,Destination_City,Destination_State,GPS_Provider,Market_Type,Distance_KM,Planned_Transit_Hours,Actual_Transit_Hours,Delay_Hours,On_Time_Flag,Has_Missing_Distance,Has_Missing_Vehicle_Type
WDSBKTP41957,2019-03-18,2019,1,3,March,Monday,0,Sri Ayyappan Agencies,Larsen & Toubro Limited,AP26TE1258,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,23.433333333333334,22.683333333333334,-0.75,1.0,1,0
WDSBKTP41972,2019-03-18,2019,1,3,March,Monday,0,Unknown,Larsen & Toubro Limited,TN32M5252,22 FT Taurus Open 16MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,23.85,23.1,-0.75,1.0,1,0
WDSBKTP41974,2019-03-18,2019,1,3,March,Monday,0,Unknown,Larsen & Toubro Limited,TN25AT7677,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Karnataka,India,MANUAL / UNKNOWN,Regular,,43.7,42.95,-0.75,1.0,1,0
WDSBKTP41981,2019-03-19,2019,1,3,March,Tuesday,0,Trans Earth Logistics,Larsen & Toubro Limited,KA01AH1277,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,40.0,4.1,3.35,-0.75,1.0,0,0
WDSBKTP42036,2019-03-19,2019,1,3,March,Tuesday,0,Ms Roadways,Larsen & Toubro Limited,TN52D8979,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,5.483333333333333,4.733333333333333,-0.75,1.0,1,0
WDSBKTP42053,2019-03-19,2019,1,3,March,Tuesday,0,Unknown,Larsen & Toubro Limited,TN30BX2934,24/26 FT Taurus Open 21MT - HCV,HCV,Tamil Nadu,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,41.81666666666667,41.06666666666667,-0.75,1.0,1,0
WDSBKTP42056,2019-03-19,2019,1,3,March,Tuesday,0,Unknown,Larsen & Toubro Limited,TN16D9799,28 FT Open Body 25MT,Other,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,17.4,16.65,-0.75,1.0,1,0
WDSBKTP42061,2019-03-20,2019,1,3,March,Wednesday,0,Unknown,Larsen & Toubro Limited,MH43U6751,40 FT 3XL Trailer 35MT,Trailer,,India,,India,MANUAL / UNKNOWN,Regular,,4.1,3.35,-0.75,1.0,1,0
WDSBKTP42064,2019-03-20,2019,1,3,March,Wednesday,0,Unknown,Larsen & Toubro Limited,KA05AE8468,40 FT 3XL Trailer 35MT,Trailer,,India,,India,MANUAL / UNKNOWN,Regular,,4.1,3.35,-0.75,1.0,1,0
WDSBKTP42117,2019-03-19,2019,1,3,March,Tuesday,0,Unknown,Larsen & Toubro Limited,TN52D7855,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,70.11666666666666,69.36666666666666,-0.75,1.0,1,0
WDSBKTP42119,2019-03-20,2019,1,3,March,Wednesday,0,Unknown,Larsen & Toubro Limited,TN31BL3456,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Goa,India,MANUAL / UNKNOWN,Regular,,23.216666666666665,22.466666666666665,-0.75,1.0,1,0
WDSBKTP42121,2019-03-20,2019,1,3,March,Wednesday,0,Aks,Larsen & Toubro Limited,TN52D5668,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Telangana,India,MANUAL / UNKNOWN,Regular,,45.583333333333336,44.833333333333336,-0.75,1.0,1,0
WDSBKTP42124,2019-03-20,2019,1,3,March,Wednesday,0,Unknown,Larsen & Toubro Limited,TN52B3649,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Telangana,India,MANUAL / UNKNOWN,Regular,,71.86666666666666,71.11666666666666,-0.75,1.0,1,0
WDSBKTP42125,2019-03-20,2019,1,3,March,Wednesday,0,Unknown,Larsen & Toubro Limited,TN28AA5668,22 FT Taurus Open 16MT - HCV,HCV,,India,Goa,India,MANUAL / UNKNOWN,Regular,,120.26666666666667,119.51666666666667,-0.75,1.0,1,0
WDSBKTP42134,2019-03-20,2019,1,3,March,Wednesday,0,Ms Roadways,Larsen & Toubro Limited,TN52D8979,24/26 FT Taurus Open 21MT - HCV,HCV,Tamil Nadu,India,Puducherry,India,MANUAL / UNKNOWN,Regular,,23.366666666666667,22.616666666666667,-0.75,1.0,1,0
WDSBKTP42136,2019-03-23,2019,1,3,March,Saturday,1,Unknown,Larsen & Toubro Limited,KA05AD3033,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,,134.03333333333333,133.28333333333333,-0.75,1.0,1,0
WDSBKTP42143,2019-03-25,2019,1,3,March,Monday,0,A S Transports,Larsen & Toubro Limited,KA219054,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore Rural,Karnataka,MANUAL / UNKNOWN,Regular,,118.58333333333333,117.83333333333333,-0.75,1.0,1,0
WDSBKTP42167,2019-03-21,2019,1,3,March,Thursday,0,Unknown,Larsen & Toubro Limited,TN36V5888,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,9.466666666666667,8.716666666666667,-0.75,1.0,1,0
WDSBKTP42173,2019-03-23,2019,1,3,March,Saturday,1,Wdsi Transport,Larsen & Toubro Limited,KA53D5347,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Bangalore Rural,Karnataka,Bangalore Rural,Karnataka,MANUAL / UNKNOWN,Regular,,112.61666666666666,111.86666666666666,-0.75,1.0,1,0
WDSBKTP42174,2019-03-23,2019,1,3,March,Saturday,1,Wdsi Transport,Larsen & Toubro Limited,KA53D5215,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Bangalore Rural,Karnataka,Bangalore Rural,Karnataka,MANUAL / UNKNOWN,Regular,,115.45,114.7,-0.75,1.0,1,0
WDSBKTP42176,2019-03-21,2019,1,3,March,Thursday,0,Kasinathan A,Larsen & Toubro Limited,TN52D8979,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,213.01666666666668,212.26666666666668,-0.75,1.0,1,0
WDSBKTP42177,2019-03-21,2019,1,3,March,Thursday,0,Unknown,Larsen & Toubro Limited,TN25AU2577,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,23.25,22.5,-0.75,1.0,1,0
WDSBKTP42184,2019-03-22,2019,1,3,March,Friday,0,Unknown,Larsen & Toubro Limited,TN52M6823,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,47.916666666666664,47.166666666666664,-0.75,1.0,1,0
WDSBKTP42187,2019-03-21,2019,1,3,March,Thursday,0,Ravichandiran P,Larsen & Toubro Limited,TN52K9957,22 FT Open Body 16MT,Other,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,69.65,68.9,-0.75,1.0,1,0
WDSBKTP42195,2019-03-21,2019,1,3,March,Thursday,0,Ast Trans,Larsen & Toubro Limited,TN52H5955,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,28.966666666666665,28.216666666666665,-0.75,1.0,1,0
WDSBKTP42197,2019-03-21,2019,1,3,March,Thursday,0,Unknown,Larsen & Toubro Limited,TN25AU2577,24/26 FT Taurus Open 21MT - HCV,HCV,Tamil Nadu,India,Puducherry,India,MANUAL / UNKNOWN,Regular,,77.65,76.9,-0.75,1.0,1,0
WDSBKTP42201,2019-03-21,2019,1,3,March,Thursday,0,Kasinathan A,Larsen & Toubro Limited,TN16B 6285,24/26 FT Taurus Open 21MT - HCV,HCV,Tamil Nadu,India,Puducherry,India,MANUAL / UNKNOWN,Regular,,69.86666666666666,69.11666666666666,-0.75,1.0,1,0
WDSBKTP42223,2019-03-27,2019,1,3,March,Wednesday,0,A S Transports,Larsen & Toubro Limited,KA01AF6946,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,,142.1,141.35,-0.75,1.0,1,0
WDSBKTP42239,2019-03-27,2019,1,3,March,Wednesday,0,A S Transports,Larsen & Toubro Limited,KA01AH4776,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore Rural,Karnataka,MANUAL / UNKNOWN,Regular,,129.96666666666667,129.21666666666667,-0.75,1.0,1,0
WDSBKTP42250,2019-03-26,2019,1,3,March,Tuesday,0,A S Transports,Larsen & Toubro Limited,KA01AF6947,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,,133.68333333333334,132.93333333333334,-0.75,1.0,1,0
WDSBKTP42274,2019-03-22,2019,1,3,March,Friday,0,Unknown,Larsen & Toubro Limited,TN25AR7677,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,24.316666666666666,23.566666666666666,-0.75,1.0,1,0
WDSBKTP42341,2019-03-23,2019,1,3,March,Saturday,1,Unknown,Larsen & Toubro Limited,TN50R7881,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,58.38333333333333,57.63333333333333,-0.75,1.0,1,0
WDSBKTP42342,2019-03-23,2019,1,3,March,Saturday,1,Unknown,Larsen & Toubro Limited,RJ09GB8624,28 FT Open Body 25MT,Other,Tamil Nadu,India,Madhya Pradesh,India,MANUAL / UNKNOWN,Regular,,37.05,36.3,-0.75,1.0,1,0
WDSBKTP42343,2019-03-23,2019,1,3,March,Saturday,1,Unknown,Larsen & Toubro Limited,TN52M4901,28 FT Open Body 25MT,Other,,India,Kerala,India,MANUAL / UNKNOWN,Regular,,60.8,60.05,-0.75,1.0,1,0
WDSBKTP42344,2019-03-22,2019,1,3,March,Friday,0,Unknown,Larsen & Toubro Limited,TN30BT5868,28 FT Open Body 25MT,Other,,India,Kerala,India,MANUAL / UNKNOWN,Regular,,64.15,63.4,-0.75,1.0,1,0
WDSBKTP42346,2019-03-22,2019,1,3,March,Friday,0,Unknown,Larsen & Toubro Limited,TN52L8548,28 FT Open Body 25MT,Other,,India,Kerala,India,MANUAL / UNKNOWN,Regular,,63.833333333333336,63.083333333333336,-0.75,1.0,1,0
WDSBKTP45929,2019-04-30,2019,2,4,April,Tuesday,0,Distribution Logistics Infrastructure Private Ltd,Larsen & Toubro Limited,KA01D1178,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,32.0,2.1333333333333333,1.3833333333333333,-0.75,1.0,0,0
WDSBKTP46353,2019-05-06,2019,2,5,May,Monday,0,Unknown,Larsen & Toubro Limited,TN52C0567,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,2.6166666666666667,1.8666666666666667,-0.75,1.0,1,0
WDSBKTP46454,2019-05-07,2019,2,5,May,Tuesday,0,Distribution Logistics Infrastructure Private Ltd,Larsen & Toubro Limited,TN04AC4784,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,49.0,4.0,3.25,-0.75,1.0,0,0
WDSBKTP46456,2019-05-14,2019,2,5,May,Tuesday,0,A S Transports,Larsen & Toubro Limited,KA01AK4542,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,49.0,4.0,3.25,-0.75,1.0,0,0
WDSBKTP47533,2019-05-18,2019,2,5,May,Saturday,1,A S Transports,Larsen & Toubro Limited,KA01AF6947,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,31.0,3.1,2.35,-0.75,1.0,0,0
WDSBKTP47535,2019-05-20,2019,2,5,May,Monday,0,Distribution Logistics Infrastructure Private Ltd,Larsen & Toubro Limited,TN04AC4746,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,31.0,3.1,2.35,-0.75,1.0,0,0
WDSBKTP47548,2019-05-25,2019,2,5,May,Saturday,1,A S Transports,Larsen & Toubro Limited,KA21A5535,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,31.0,3.1,2.35,-0.75,1.0,0,0
WDSBKTP47699,2019-05-21,2019,2,5,May,Tuesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB59C1126,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Bardhaman,West Bengal,Cooch Behar,West Bengal,MANUAL / UNKNOWN,Regular,647.0,67.1,66.35,-0.75,1.0,0,0
WDSBKTP47700,2019-05-21,2019,2,5,May,Tuesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB11B8952,40 FT 3XL Trailer 35MT,Trailer,Bardhaman,West Bengal,Cooch Behar,West Bengal,MANUAL / UNKNOWN,Regular,647.0,67.1,66.35,-0.75,1.0,0,0
WDSBKTP47702,2019-05-21,2019,2,5,May,Tuesday,0,Shajahan A,Larsen & Toubro Limited,TN25T2886,22 FT Taurus Open 16MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,41.5,40.75,-0.75,1.0,1,0
WDSBKTP47703,2019-05-21,2019,2,5,May,Tuesday,0,Unknown,Larsen & Toubro Limited,TN31BC3614,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Kerala,India,MANUAL / UNKNOWN,Regular,,18.466666666666665,17.716666666666665,-0.75,1.0,1,0
WDSBKTP47706,2019-05-21,2019,2,5,May,Tuesday,0,A S Transports,Larsen & Toubro Limited,KA21A5535,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,31.0,3.1,2.35,-0.75,1.0,0,0
WDSBKTP47708,2019-05-24,2019,2,5,May,Friday,0,A S Transports,Larsen & Toubro Limited,KA21A3642,40 FT Flat Bed Double-Axle 21MT - Trailer,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,31.0,3.1,2.35,-0.75,1.0,0,0
WDSBKTP47711,2019-05-21,2019,2,5,May,Tuesday,0,A S Transports,Larsen & Toubro Limited,KA01AF6946,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,40.0,4.0,3.25,-0.75,1.0,0,0
WDSBKTP47712,2019-05-21,2019,2,5,May,Tuesday,0,A S Transports,Larsen & Toubro Limited,KA219054,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,18.5,1.85,1.1,-0.75,1.0,0,0
WDSBKTP43595,2019-04-04,2019,2,4,April,Thursday,0,Unknown,Larsen & Toubro Limited,TN52H5959,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Kerala,India,MANUAL / UNKNOWN,Regular,,43.31666666666667,42.56666666666667,-0.75,1.0,1,0
WDSBKTP43597,2019-04-04,2019,2,4,April,Thursday,0,Unknown,Larsen & Toubro Limited,TN52H0596,24/26 FT Taurus Open 21MT - HCV,HCV,Tamil Nadu,India,Goa,India,MANUAL / UNKNOWN,Regular,,6.133333333333334,5.383333333333334,-0.75,1.0,1,0
WDSBKTP43825,2019-04-06,2019,2,4,April,Saturday,1,Unknown,Larsen & Toubro Limited,TN25AR7677,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,66.88333333333334,66.13333333333334,-0.75,1.0,1,0
WDSBKTP43839,2019-04-06,2019,2,4,April,Saturday,1,Kps Transport,Larsen & Toubro Limited,TN88C1731,40 FT 3XL Trailer 35MT,Trailer,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,26.666666666666668,25.916666666666668,-0.75,1.0,1,0
WDSBKTP43847,2019-04-07,2019,2,4,April,Sunday,1,Sri Ayyappan Agencies,Larsen & Toubro Limited,TN36U4143,22 FT Taurus Open 16MT - HCV,HCV,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,14.816666666666666,14.066666666666666,-0.75,1.0,1,0
WDSBKTP43897,2019-04-08,2019,2,4,April,Monday,0,Sekar P,Larsen & Toubro Limited,TN52C7199,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Telangana,India,MANUAL / UNKNOWN,Regular,,11.583333333333334,10.833333333333334,-0.75,1.0,1,0
WDSBKTP44048,2019-04-09,2019,2,4,April,Tuesday,0,Kps Transport,Larsen & Toubro Limited,TN88C1731,40 FT 3XL Trailer 35MT,Trailer,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,37.666666666666664,36.916666666666664,-0.75,1.0,1,0
WDSBKTP44352,2019-04-13,2019,2,4,April,Saturday,1,Sunita Carriers Private Limited,Larsen & Toubro Limited,OR14U6631,40 FT Flat Bed Double-Axle 21MT - Trailer,Trailer,Sundergarh,Odisha,Sundergarh,Odisha,MANUAL / UNKNOWN,Regular,30.0,20.666666666666668,19.916666666666668,-0.75,1.0,0,0
WDSBKTP44387,2019-04-13,2019,2,4,April,Saturday,1,Sunita Carriers Private Limited,Larsen & Toubro Limited,OR14W2349,40 FT Flat Bed Double-Axle 21MT - Trailer,Trailer,Sundergarh,Odisha,Sundergarh,Odisha,MANUAL / UNKNOWN,Regular,30.0,20.85,20.1,-0.75,1.0,0,0
WDSBKTP44396,2019-04-12,2019,2,4,April,Friday,0,Kps Transport,Larsen & Toubro Limited,TN88C1737,40 FT 3XL Trailer 35MT,Trailer,Tamil Nadu,India,Puducherry,India,MANUAL / UNKNOWN,Regular,,23.2,22.45,-0.75,1.0,1,0
WDSBKTP44465,2019-04-13,2019,2,4,April,Saturday,1,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB39B2692,40 FT Flat Bed Double-Axle 21MT - Trailer,Trailer,Bardhaman,West Bengal,Cooch Behar,West Bengal,MANUAL / UNKNOWN,Regular,470.0,67.1,66.35,-0.75,1.0,0,0
WDSBKTP44467,2019-04-13,2019,2,4,April,Saturday,1,Tvs Logistics Services Limite_To,Larsen & Toubro Limited,WB11D8271,40 FT 3XL Trailer 35MT,Trailer,Kolkata,West Bengal,Cooch Behar,West Bengal,MANUAL / UNKNOWN,Regular,671.0,67.1,66.35,-0.75,1.0,0,0
WDSBKTP44505,2019-04-17,2019,2,4,April,Wednesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB11B2152,40 FT 3XL Trailer 35MT,Trailer,Howrah,West Bengal,Kolkata,West Bengal,MANUAL / UNKNOWN,Regular,30.0,84.78333333333333,84.03333333333333,-0.75,1.0,0,0
WDSBKTP44592,2019-04-16,2019,2,4,April,Tuesday,0,Unknown,Larsen & Toubro Limited,NL01AC3018,40 FT 3XL Trailer 35MT,Trailer,Tamil Nadu,India,,India,MANUAL / UNKNOWN,Regular,,18.616666666666667,17.866666666666667,-0.75,1.0,1,0
WDSBKTP44603,2019-04-19,2019,2,4,April,Friday,0,A S Transports,Larsen & Toubro Limited,KA01AE8007,40 FT 3XL Trailer 35MT,Trailer,Bangalore,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,31.0,2.5,1.75,-0.75,1.0,0,0
WDSBKTP44615,2019-04-19,2019,2,4,April,Friday,0,A S Transports,Larsen & Toubro Limited,KA01AE8601,40 FT 3XL Trailer 35MT,Trailer,Bangalore,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,31.0,3.1,2.35,-0.75,1.0,0,0
WDSBKTP44620,2019-04-19,2019,2,4,April,Friday,0,A S Transports,Larsen & Toubro Limited,KA21A5536,40 FT 3XL Trailer 35MT,Trailer,Bangalore,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,31.0,3.1,2.35,-0.75,1.0,0,0
WDSBKTP44623,2019-04-19,2019,2,4,April,Friday,0,A S Transports,Larsen & Toubro Limited,KA21A5535,40 FT 3XL Trailer 35MT,Trailer,Bangalore,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,31.0,3.1,2.35,-0.75,1.0,0,0
WDSBKTP44691,2019-04-17,2019,2,4,April,Wednesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,OR14S6315,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Sundergarh,Odisha,Sundergarh,Odisha,MANUAL / UNKNOWN,Regular,30.0,3.0,2.25,-0.75,1.0,0,0
WDSBKTP44692,2019-04-17,2019,2,4,April,Wednesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,OR14U6631,40 FT Flat Bed Double-Axle 21MT - Trailer,Trailer,Sundergarh,Odisha,Sundergarh,Odisha,MANUAL / UNKNOWN,Regular,30.0,3.0,2.25,-0.75,1.0,0,0
WDSBKTP44697,2019-04-16,2019,2,4,April,Tuesday,0,Kps Transport,Larsen & Toubro Limited,TN88C1731,40 FT 3XL Trailer 35MT,Trailer,,India,Tamil Nadu,India,MANUAL / UNKNOWN,Regular,,72.58333333333333,71.83333333333333,-0.75,1.0,1,0
WDSBKTP44793,2019-04-17,2019,2,4,April,Wednesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,NL01D8443,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Howrah,West Bengal,Hooghly,West Bengal,MANUAL / UNKNOWN,Regular,63.21,6.316666666666666,5.566666666666666,-0.75,1.0,0,0
WDSBKTP44794,2019-04-19,2019,2,4,April,Friday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB11B2152,40 FT 3XL Trailer 35MT,Trailer,Howrah,West Bengal,Kolkata,West Bengal,MANUAL / UNKNOWN,Regular,87.0,8.7,7.95,-0.75,1.0,0,0
WDSBKTP44932,2019-04-19,2019,2,4,April,Friday,0,A S Transports,Larsen & Toubro Limited,KA219934,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,49.0,4.0,3.25,-0.75,1.0,0,0
WDSBKTP44934,2019-04-19,2019,2,4,April,Friday,0,Distribution Logistics Infrastructure Private Ltd,Larsen & Toubro Limited,KA01D1184,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,49.0,4.0,3.25,-0.75,1.0,0,0
WDSBKTP44979,2019-04-20,2019,2,4,April,Saturday,1,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB59B9152,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Howrah,West Bengal,Kolkata,West Bengal,MANUAL / UNKNOWN,Regular,30.0,8.7,7.95,-0.75,1.0,0,0
WDSBKTP44980,2019-04-20,2019,2,4,April,Saturday,1,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB11B6958,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Howrah,West Bengal,Kolkata,West Bengal,MANUAL / UNKNOWN,Regular,30.0,8.7,7.95,-0.75,1.0,0,0
WDSBKTP44981,2019-04-20,2019,2,4,April,Saturday,1,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB59B9652,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Howrah,West Bengal,Kolkata,West Bengal,MANUAL / UNKNOWN,Regular,30.0,8.7,7.95,-0.75,1.0,0,0
WDSBKTP44982,2019-04-20,2019,2,4,April,Saturday,1,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB11B2152,40 FT 3XL Trailer 35MT,Trailer,Howrah,West Bengal,Kolkata,West Bengal,MANUAL / UNKNOWN,Regular,30.0,8.7,7.95,-0.75,1.0,0,0
WDSBKTP44983,2019-04-20,2019,2,4,April,Saturday,1,Tvs Logistics Services Limite_To,Larsen & Toubro Limited,NL01D8985,40 FT Flat Bed Double-Axle 21MT - Trailer,Trailer,Howrah,West Bengal,Kolkata,West Bengal,MANUAL / UNKNOWN,Regular,30.0,8.7,7.95,-0.75,1.0,0,0
WDSBKTP44984,2019-04-20,2019,2,4,April,Saturday,1,Tvs Logistics Services Limite_To,Larsen & Toubro Limited,WB11B8853,40 FT Flat Bed Double-Axle 21MT - Trailer,Trailer,Howrah,West Bengal,Kolkata,West Bengal,MANUAL / UNKNOWN,Regular,30.0,8.7,7.95,-0.75,1.0,0,0
WDSBKTP44985,2019-04-20,2019,2,4,April,Saturday,1,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB11B7671,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Howrah,West Bengal,Kolkata,West Bengal,MANUAL / UNKNOWN,Regular,30.0,8.7,7.95,-0.75,1.0,0,0
WDSBKTP45036,2019-04-22,2019,2,4,April,Monday,0,Distribution Logistics Infrastructure Private Ltd,Larsen & Toubro Limited,KA01D1054,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,31.0,3.1,2.35,-0.75,1.0,0,0
WDSBKTP45107,2019-04-21,2019,2,4,April,Sunday,1,Unknown,Larsen & Toubro Limited,TN52H3867,24/26 FT Taurus Open 21MT - HCV,HCV,,India,Kerala,India,MANUAL / UNKNOWN,Regular,,7.983333333333333,7.233333333333333,-0.75,1.0,1,0
WDSBKTP45176,2019-04-24,2019,2,4,April,Wednesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB59B9652,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Kolkata,West Bengal,North 24 Parganas,West Bengal,MANUAL / UNKNOWN,Regular,30.0,41.25,40.5,-0.75,1.0,0,0
WDSBKTP45178,2019-04-24,2019,2,4,April,Wednesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB11B2152,40 FT 3XL Trailer 35MT,Trailer,Howrah,West Bengal,Kolkata,West Bengal,MANUAL / UNKNOWN,Regular,30.0,8.7,7.95,-0.75,1.0,0,0
WDSBKTP45181,2019-04-23,2019,2,4,April,Tuesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,OD14H3676,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Cuttack,Odisha,Mayurbhanj,Odisha,MANUAL / UNKNOWN,Regular,289.0,18.5,17.75,-0.75,1.0,0,0
WDSBKTP45182,2019-04-23,2019,2,4,April,Tuesday,0,A S Transports,Larsen & Toubro Limited,KA01AF6947,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,49.0,4.9,4.15,-0.75,1.0,0,0
WDSBKTP45238,2019-04-24,2019,2,4,April,Wednesday,0,A S Transports,Larsen & Toubro Limited,KA01AE8007,40 FT 3XL Trailer 35MT,Trailer,Bangalore Rural,Karnataka,Bangalore,Karnataka,MANUAL / UNKNOWN,Regular,31.0,3.1,2.35,-0.75,1.0,0,0
